"Player";"Short Name";"Player ID";"Birthdate";"Team";"Team ID";"Competition";"Competition ID";"Season";"Season ID";"Position Group";"Minutes";"Minutes BIP";"Minutes TIP";"Minutes OTIP";"Count Performances (Physical Check passed)";"Count Performances (Physical Check failed)";"Distance";"M/min";"Running Distance";"HSR Distance";"HSR Count";"Sprint Distance";"Sprint Count";"HI Distance";"HI Count";"PSV-99";"TOP 5 PSV-99";"Medium Acceleration Count";"High Acceleration Count";"Medium Deceleration Count";"High Deceleration Count";"Explosive Acceleration to HSR Count";"TOP 3 Time to HSR";"TOP 3 Time to HSR post-COD";"Explosive Acceleration to Sprint Count";"TOP 3 Time to Sprint";"TOP 3 Time to Sprint post-COD";"Change of Direction Count";"TOP 3 Time to 505 around 90";"TOP 3 Time to 505 around 180";"Distance P90";"M/min P90";"Running Distance P90";"HSR Distance P90";"HSR Count P90";"Sprint Distance P90";"Sprint Count P90";"HI Distance P90";"HI Count P90";"Medium Acceleration Count P90";"High Acceleration Count P90";"Medium Deceleration Count P90";"High Deceleration Count P90";"Explosive Acceleration to HSR Count P90";"Explosive Acceleration to Sprint Count P90";"Change of Direction Count P90";"Distance P60BIP";"M/min BIP P60BIP";"Running Distance P60BIP";"HSR Distance P60BIP";"HSR Count P60BIP";"Sprint Distance P60BIP";"Sprint Count P60BIP";"HI Distance BIP P60BIP";"HI Count BIP P60BIP";"Medium Acceleration Count P60BIP";"High Acceleration Count P60BIP";"Medium Deceleration Count P60BIP";"High Deceleration Count P60BIP";"Distance TIP";"M/min TIP";"Running Distance TIP";"HSR Distance TIP";"HSR Count TIP";"Sprint Distance TIP";"Sprint Count TIP";"HI Distance TIP";"HI Count TIP";"Medium Acceleration Count TIP";"High Acceleration Count TIP";"Medium Deceleration Count TIP";"High Deceleration Count TIP";"Explosive Acceleration to HSR Count TIP";"Explosive Acceleration to Sprint Count TIP";"Change of Direction Count TIP";"Distance OTIP";"M/min OTIP";"Running Distance OTIP";"HSR Distance OTIP";"HSR Count OTIP";"Sprint Distance OTIP";"Sprint Count OTIP";"HI Distance OTIP";"HI Count OTIP";"Medium Acceleration Count OTIP";"High Acceleration Count OTIP";"Medium Deceleration Count OTIP";"High Deceleration Count OTIP";"Explosive Acceleration to HSR Count OTIP";"Explosive Acceleration to Sprint Count OTIP";"Change of Direction Count OTIP";"Distance TIP P30TIP";"M/min TIP P30TIP";"Running Distance TIP P30TIP";"HSR Distance TIP P30TIP";"HSR Count TIP P30TIP";"Sprint Distance TIP P30TIP";"Sprint Count TIP P30TIP";"HI Distance TIP P30TIP";"HI Count TIP P30TIP";"Medium Acceleration Count TIP P30TIP";"High Acceleration Count TIP P30TIP";"Medium Deceleration Count TIP P30TIP";"High Deceleration Count TIP P30TIP";"Explosive Acceleration to HSR Count TIP P30TIP";"Explosive Acceleration to Sprint Count TIP P30TIP";"Change of Direction Count TIP P30TIP";"Distance OTIP P30OTIP";"M/min OTIP P30OTIP";"Running Distance OTIP P30OTIP";"HSR Distance OTIP P30OTIP";"HSR Count OTIP P30OTIP";"Sprint Distance OTIP P30OTIP";"Sprint Count OTIP P30OTIP";"HI Distance OTIP P30OTIP";"HI Count OTIP P30OTIP";"Medium Acceleration Count OTIP P30OTIP";"High Acceleration Count OTIP P30OTIP";"Medium Deceleration Count OTIP P30OTIP";"High Deceleration Count OTIP P30OTIP";"Explosive Acceleration to HSR Count OTIP P30OTIP";"Explosive Acceleration to Sprint Count OTIP P30OTIP";"Change of Direction Count OTIP P30OTIP";"Explosive Acceleration to Sprint Count P60BIP";"Explosive Acceleration to HSR Count P60BIP";"Change of Direction Count P60BIP"
"Petteri Pennanen";"P. Pennanen";"16732";"1990-09-19";"Kuopio PS";"538";"FIN - Veikkausliiga";"323";"2025/2025";"128";"Midfield";"67,27";"41,46";"23,42";"18,04";"8";"0";"8401,5";"124,89";"1450,88";"456,75";"36,5";"85,88";"4,88";"542,62";"41,38";"27,14";"27,8";"91,88";"3,0";"82,12";"9,38";"2,12";"0,87";"0,9";"0,12";"null";"null";"28,38";"2,26";"2,88";"11240,16";"124,89";"1941,09";"611,07";"48,83";"114,89";"6,52";"725,96";"55,35";"122,92";"4,01";"109,87";"12,54";"2,84";"0,17";"37,96";"9209,59";"153,49";"1929,26";"624,51";"49,57";"115,06";"5,25";"739,57";"54,82";"100,77";"2,53";"78,15";"7,96";"3493,62";"149,18";"661,5";"204,88";"17,75";"42,0";"1,62";"246,88";"19,38";"39,0";"1,25";"29,25";"3,0";"1,0";"0,0";"12,62";"2869,62";"159,09";"671,5";"226,62";"16,5";"37,5";"2,0";"264,12";"18,5";"30,62";"0,5";"24,75";"2,5";"0,12";"0,0";"14,12";"4475,42";"149,18";"847,4";"262,45";"22,74";"53,8";"2,08";"316,25";"24,82";"49,96";"1,6";"37,47";"3,84";"1,28";"0,0";"16,17";"4772,77";"159,09";"1116,84";"376,92";"27,44";"62,37";"3,33";"439,29";"30,77";"50,94";"0,83";"41,16";"4,16";"0,21";"0,0";"23,49";"0,0";"1,63";"38,72"
"Petteri Pennanen";"P. Pennanen";"16732";"1990-09-19";"Kuopion Palloseura";"5912";"FIN - Veikkausliiga";"323";"2026/2026";"130";"Midfield";"92,69";"56,31";"32,05";"24,26";"7";"2";"11906,43";"128,46";"2089,0";"601,43";"46,14";"122,14";"6,0";"723,57";"52,14";"27,14";"27,92";"128,71";"4,57";"114,57";"11,57";"2,57";"0,72";"0,95";"0,43";"1,51";"null";"34,71";"1,98";"2,7";"11561,42";"128,46";"2028,47";"584,0";"44,81";"118,6";"5,83";"702,6";"50,63";"124,98";"4,44";"111,25";"11,24";"2,5";"0,42";"33,71";"9604,11";"160,07";"2044,4";"594,75";"45,36";"119,35";"4,72";"714,09";"50,08";"106,56";"3,35";"85,7";"7,15";"4969,14";"155,04";"976,86";"214,29";"16,0";"46,29";"1,57";"260,57";"17,57";"55,0";"1,71";"43,29";"2,57";"0,86";"0,0";"15,0";"4043,86";"166,71";"941,71";"343,86";"26,57";"65,71";"2,86";"409,57";"29,43";"45,0";"1,43";"37,14";"4,14";"0,57";"0,0";"17,29";"4651,3";"155,04";"914,37";"200,58";"14,98";"43,33";"1,47";"243,9";"16,45";"51,48";"1,6";"40,52";"2,41";"0,8";"0,0";"14,04";"5001,24";"166,71";"1164,66";"425,27";"32,86";"81,27";"3,53";"506,54";"36,4";"55,65";"1,77";"45,94";"5,12";"0,71";"0,0";"21,38";"0,0";"1,52";"34,4"
"Petteri Pennanen";"P. Pennanen";"16732";"1990-09-19";"Kuopio PS";"538";"FIN - Veikkausliiga";"323";"2025/2025";"128";"Wide Attacker";"76,07";"46,95";"25,13";"21,82";"14";"1";"9585,36";"126,0";"1622,14";"556,21";"45,57";"117,43";"6,86";"673,64";"52,43";"27,73";"29,42";"102,36";"4,57";"92,36";"11,79";"2,79";"0,71";"0,75";"0,36";"1,81";"1,81";"33,21";"1,97";"2,87";"11340,07";"126,0";"1919,09";"658,04";"53,91";"138,93";"8,11";"796,96";"62,03";"121,09";"5,41";"109,26";"13,94";"3,3";"0,42";"39,29";"9260,32";"154,34";"1904,06";"667,24";"53,76";"138,92";"6,75";"806,17";"60,52";"99,22";"4,75";"81,42";"9,68";"3838,14";"152,72";"735,14";"266,21";"21,71";"52,29";"3,0";"318,5";"24,71";"42,64";"2,07";"32,86";"3,86";"1,36";"0,07";"16,43";"3408,43";"156,2";"754,86";"255,93";"20,36";"56,43";"2,29";"312,36";"22,64";"35,0";"1,64";"30,86";"3,71";"0,71";"0,21";"14,57";"4581,55";"152,72";"877,53";"317,78";"25,92";"62,41";"3,58";"380,19";"29,5";"50,9";"2,47";"39,22";"4,6";"1,62";"0,09";"19,61";"4686,15";"156,2";"1037,83";"351,87";"27,99";"77,58";"3,14";"429,45";"31,13";"48,12";"2,26";"42,42";"5,11";"0,98";"0,29";"20,03";"0,37";"2,65";"39,61"
"Lucas Rangel Nunes Gonçalves";"Rangel";"16733";"1994-12-29";"Seinäjoen Jalkapallokerho";"2507";"FIN - Veikkausliiga";"323";"2026/2026";"130";"Center Forward";"71,74";"40,49";"19,12";"21,37";"4";"0";"8599,0";"119,87";"1524,5";"533,5";"41,25";"63,0";"3,5";"596,5";"44,75";"25,5";"25,5";"92,75";"6,25";"77,0";"13,25";"2,5";"0,77";"null";"0,0";"null";"null";"35,0";"2,27";"3,01";"10788,08";"119,87";"1912,6";"669,32";"51,75";"79,04";"4,39";"748,35";"56,14";"116,36";"7,84";"96,6";"16,62";"3,14";"0,0";"43,91";"9172,46";"152,87";"1998,02";"730,23";"54,83";"75,95";"4,82";"806,17";"59,65";"105,96";"5,93";"77,06";"12,23";"2819,75";"147,5";"586,25";"195,75";"15,5";"33,75";"2,0";"229,5";"17,5";"34,0";"2,25";"22,5";"3,5";"0,25";"0,0";"15,5";"3369,75";"157,68";"762,0";"297,0";"21,5";"17,5";"1,25";"314,5";"22,75";"37,5";"1,75";"29,5";"4,75";"1,25";"0,0";"18,0";"4425,07";"147,5";"920,01";"307,19";"24,32";"52,96";"3,14";"360,16";"27,46";"53,36";"3,53";"35,31";"5,49";"0,39";"0,0";"24,32";"4730,4";"157,68";"1069,68";"416,92";"30,18";"24,57";"1,75";"441,49";"31,94";"52,64";"2,46";"41,41";"6,67";"1,75";"0,0";"25,27";"0,0";"2,22";"49,64"
"Lucas Rangel Nunes Gonçalves";"Rangel";"16733";"1994-12-29";"Kotkan Työväen Palloilijat";"5279";"FIN - Veikkausliiga";"323";"2025/2025";"128";"Center Forward";"84,91";"45,08";"22,92";"22,16";"13";"0";"9262,08";"109,08";"1447,69";"451,69";"40,31";"56,08";"4,08";"507,77";"44,38";"25,65";"26,7";"98,54";"6,54";"84,23";"13,62";"4,23";"0,64";"0,71";"0,69";"1,5";"1,94";"30,77";"2,07";"2,78";"9816,83";"109,08";"1534,4";"478,75";"42,72";"59,44";"4,32";"538,18";"47,04";"104,44";"6,93";"89,28";"14,43";"4,48";"0,73";"32,61";"8507,44";"141,79";"1710,15";"556,81";"48,43";"65,94";"3,89";"622,75";"52,32";"92,46";"5,63";"70,24";"10,75";"3165,69";"138,14";"637,38";"214,0";"18,77";"30,77";"1,85";"244,77";"20,62";"38,38";"2,31";"26,0";"3,69";"1,31";"0,23";"14,69";"3225,62";"145,57";"647,38";"204,31";"17,62";"18,77";"1,08";"223,08";"18,69";"31,08";"1,92";"26,77";"4,38";"1,38";"0,31";"13,46";"4144,18";"138,14";"834,39";"280,15";"24,57";"40,28";"2,42";"320,43";"26,99";"50,25";"3,02";"34,04";"4,83";"1,71";"0,3";"19,23";"4367,01";"145,57";"876,46";"276,6";"23,85";"25,41";"1,46";"302,01";"25,31";"42,07";"2,6";"36,24";"5,94";"1,87";"0,42";"18,22";"0,72";"3,58";"37,48"
"Jiri Nissinen";"J. Nissinen";"16747";"1997-05-30";"IFK Mariehamn";"5280";"FIN - Veikkausliiga";"323";"2025/2025";"128";"Full Back";"78,65";"44,83";"19,18";"25,65";"15";"2";"9293,8";"118,16";"1428,4";"581,93";"52,93";"201,6";"11,33";"783,53";"64,27";"29,01";"30,5";"103,93";"6,53";"93,33";"14,93";"4,33";"0,61";"0,65";"1,13";"1,29";"1,77";"33,73";"2,0";"2,64";"10634,54";"118,16";"1634,46";"665,88";"60,57";"230,68";"12,97";"896,57";"73,54";"118,93";"7,48";"106,8";"17,09";"4,96";"1,3";"38,6";"8978,63";"149,64";"1698,5";"720,12";"63,8";"251,55";"13,03";"971,68";"76,83";"102,17";"5,98";"80,31";"11,51";"2900,27";"151,22";"527,53";"226,27";"20,6";"100,67";"5,13";"326,93";"25,73";"29,73";"2,13";"24,27";"3,07";"1,4";"0,27";"10,73";"3807,6";"148,46";"741,4";"311,73";"27,07";"87,27";"4,6";"399,0";"31,67";"46,6";"2,33";"35,73";"5,53";"1,53";"0,47";"21,0";"4536,65";"151,22";"825,18";"353,93";"32,22";"157,46";"8,03";"511,4";"40,25";"46,51";"3,34";"37,96";"4,8";"2,19";"0,42";"16,79";"4453,91";"148,46";"867,25";"364,65";"31,66";"102,08";"5,38";"466,73";"37,04";"54,51";"2,73";"41,8";"6,47";"1,79";"0,55";"24,56";"0,98";"3,93";"42,48"
"Jiri Nissinen";"J. Nissinen";"16747";"1997-05-30";"IFK Mariehamn";"5280";"FIN - Veikkausliiga";"323";"2026/2026";"130";"Full Back";"96,65";"56,27";"26,23";"30,03";"4";"0";"11249,5";"116,39";"1717,5";"698,75";"59,25";"210,0";"11,0";"908,75";"70,25";"28,68";"28,68";"118,75";"8,5";"106,0";"18,75";"7,25";"0,62";"0,76";"0,75";"null";"null";"44,75";"2,08";"3,27";"10475,03";"116,39";"1599,26";"650,64";"55,17";"195,54";"10,24";"846,19";"65,41";"110,57";"7,91";"98,7";"17,46";"6,75";"0,7";"41,67";"8795,79";"146,6";"1645,91";"715,52";"57,05";"206,61";"9,86";"922,13";"66,91";"96,5";"5,86";"73,84";"12,53";"3674,0";"140,05";"652,25";"236,5";"18,75";"66,5";"3,0";"303,0";"21,75";"37,25";"2,25";"28,5";"4,5";"2,25";"0,75";"12,5";"4574,5";"152,31";"891,25";"434,5";"34,75";"127,25";"6,25";"561,75";"41,0";"53,25";"3,25";"40,75";"7,25";"2,5";"0,0";"30,25";"4201,52";"140,05";"745,9";"270,46";"21,44";"76,05";"3,43";"346,51";"24,87";"42,6";"2,57";"32,59";"5,15";"2,57";"0,86";"14,29";"4569,42";"152,31";"890,26";"434,02";"34,71";"127,11";"6,24";"561,13";"40,95";"53,19";"3,25";"40,7";"7,24";"2,5";"0,0";"30,22";"0,8";"5,07";"45,59"
"Mikko Pitkänen";"M. Pitkänen";"16748";"1997-01-02";"AC Oulu";"5278";"FIN - Veikkausliiga";"323";"2025/2025";"128";"Central Defender";"96,53";"51,84";"25,94";"25,9";"14";"0";"10345,0";"107,17";"1422,07";"492,71";"42,79";"122,0";"7,71";"614,71";"50,5";"27,98";"29,18";"108,5";"4,93";"92,29";"11,64";"2,57";"0,7";"0,97";"0,36";"1,71";"null";"23,36";"1,95";"2,87";"9645,09";"107,17";"1325,86";"459,38";"39,89";"113,75";"7,19";"573,12";"47,08";"101,16";"4,6";"86,04";"10,86";"2,4";"0,33";"21,78";"8265,89";"137,76";"1389,17";"501,2";"42,91";"131,62";"7,11";"632,82";"50,02";"86,56";"4,13";"65,98";"7,19";"3398,86";"131,03";"520,14";"142,79";"11,86";"34,71";"1,64";"177,5";"13,5";"29,21";"1,57";"24,79";"2,79";"0,64";"0,07";"5,71";"3742,29";"144,51";"680,0";"290,21";"25,21";"79,0";"4,5";"369,21";"29,71";"45,57";"2,0";"32,21";"3,43";"1,0";"0,14";"15,21";"3930,94";"131,03";"601,57";"165,14";"13,71";"40,15";"1,9";"205,29";"15,61";"33,79";"1,82";"28,67";"3,22";"0,74";"0,08";"6,61";"4335,29";"144,51";"787,75";"336,2";"29,21";"91,52";"5,21";"427,72";"34,42";"52,79";"2,32";"37,32";"3,97";"1,16";"0,17";"17,63";"0,25";"1,9";"24,22"
"Mikko Pitkänen";"M. Pitkänen";"16748";"1997-01-02";"AC Oulu";"5278";"FIN - Veikkausliiga";"323";"2026/2026";"130";"Central Defender";"90,14";"50,8";"23,41";"27,39";"9";"0";"10208,22";"113,25";"1469,0";"498,44";"45,67";"128,0";"7,33";"626,44";"53,0";"27,62";"28,38";"114,56";"5,56";"97,22";"10,78";"3,0";"0,64";"0,91";"0,44";"null";"null";"29,44";"2,03";"3,0";"10192,28";"113,25";"1466,71";"497,67";"45,6";"127,8";"7,32";"625,47";"52,92";"114,38";"5,55";"97,07";"10,76";"3,0";"0,44";"29,4";"8616,75";"143,61";"1485,25";"524,13";"48,95";"133,98";"6,96";"658,11";"55,9";"94,48";"4,07";"74,93";"8,0";"3307,56";"141,28";"563,56";"142,0";"13,56";"25,33";"1,44";"167,33";"15,0";"28,0";"1,44";"25,0";"2,33";"0,33";"0,0";"6,78";"3988,22";"145,6";"694,0";"301,78";"27,89";"88,11";"4,44";"389,89";"32,33";"52,0";"2,0";"38,44";"4,44";"1,11";"0,22";"19,22";"4238,44";"141,28";"722,16";"181,96";"17,37";"32,46";"1,85";"214,43";"19,22";"35,88";"1,85";"32,04";"2,99";"0,43";"0,0";"8,69";"4368,14";"145,6";"760,11";"330,53";"30,55";"96,5";"4,87";"427,03";"35,41";"56,95";"2,19";"42,11";"4,87";"1,22";"0,24";"21,05";"0,26";"1,71";"30,71"
"Santeri Hostikka";"S. Hostikka";"16760";"1997-09-30";"HJK Helsinki";"429";"FIN - Veikkausliiga";"323";"2025/2025";"128";"Wide Attacker";"81,21";"47,29";"27,14";"20,15";"24";"1";"9096,12";"112,01";"1247,79";"535,29";"53,88";"186,04";"10,38";"721,33";"64,25";"29,39";"31,08";"100,33";"7,12";"84,42";"16,54";"5,58";"0,58";"0,59";"1,67";"1,14";"1,26";"32,79";"1,84";"2,78";"10080,96";"112,01";"1382,89";"593,25";"59,71";"206,18";"11,5";"799,43";"71,21";"111,2";"7,9";"93,56";"18,33";"6,19";"1,85";"36,34";"8298,48";"138,31";"1425,78";"623,78";"60,48";"216,86";"11,26";"840,64";"71,74";"93,63";"6,77";"68,99";"12,64";"3660,58";"134,88";"618,71";"297,08";"28,92";"123,12";"6,33";"420,21";"35,25";"44,88";"3,58";"31,21";"4,92";"2,71";"0,92";"17,67";"2879,75";"142,92";"505,0";"194,54";"18,75";"47,79";"2,54";"242,33";"21,29";"28,92";"1,75";"23,17";"5,04";"0,92";"0,29";"12,79";"4046,5";"134,88";"683,94";"328,4";"31,97";"136,11";"7,0";"464,51";"38,97";"49,61";"3,96";"34,5";"5,44";"2,99";"1,01";"19,53";"4287,62";"142,92";"751,89";"289,65";"27,92";"71,16";"3,78";"360,81";"31,7";"43,05";"2,61";"34,49";"7,51";"1,36";"0,43";"19,05";"1,53";"4,6";"38,65"
"Aleksi Paananen";"A. Paananen";"16763";"1993-01-25";"AC Oulu";"5278";"FIN - Veikkausliiga";"323";"2025/2025";"128";"Midfield";"67,41";"37,79";"18,34";"19,46";"15";"0";"8165,8";"121,13";"1444,47";"376,27";"32,93";"74,8";"3,27";"451,07";"36,2";"26,6";"28,28";"81,4";"2,6";"73,93";"8,07";"1,47";"0,72";"0,75";"0,53";"1,42";"1,8";"27,8";"2,05";"2,78";"10901,91";"121,13";"1928,46";"502,34";"43,97";"99,86";"4,36";"602,21";"48,33";"108,67";"3,47";"98,71";"10,77";"1,96";"0,71";"37,11";"9491,83";"158,2";"2109,26";"553,54";"47,31";"110,71";"3,49";"664,24";"50,8";"93,35";"2,01";"75,36";"7,51";"2731,07";"148,95";"568,33";"101,87";"8,8";"22,67";"0,47";"124,53";"9,27";"25,73";"0,6";"21,0";"1,73";"0,33";"0,0";"9,2";"3247,73";"166,91";"760,27";"246,8";"21,0";"47,07";"1,73";"293,87";"22,73";"33,07";"0,67";"26,47";"3,0";"0,4";"0,2";"16,53";"4468,48";"148,95";"929,89";"166,67";"14,4";"37,09";"0,76";"203,76";"15,16";"42,1";"0,98";"34,36";"2,84";"0,55";"0,0";"15,05";"5007,35";"166,91";"1172,18";"380,52";"32,38";"72,57";"2,67";"453,08";"35,05";"50,98";"1,03";"40,81";"4,63";"0,62";"0,31";"25,49";"0,32";"1,16";"40,85"
"Felipe Aspegren";"F. Aspegren";"17266";"1994-02-12";"Kotkan Työväen Palloilijat";"5279";"FIN - Veikkausliiga";"323";"2025/2025";"128";"Full Back";"91,42";"46,23";"24,09";"22,14";"4";"0";"9570,0";"104,68";"1254,75";"523,25";"49,5";"164,25";"9,25";"687,5";"58,75";"29,0";"29,0";"105,5";"9,0";"88,0";"17,25";"5,25";"0,71";"null";"1,75";"1,78";"null";"27,5";"2,5";"null";"9420,84";"104,68";"1235,19";"515,09";"48,73";"161,69";"9,11";"676,78";"57,83";"103,86";"8,86";"86,63";"16,98";"5,17";"1,72";"27,07";"8303,42";"138,39";"1415,21";"631,04";"59,37";"198,88";"10,06";"829,92";"69,43";"101,23";"7,79";"70,73";"11,68";"3194,0";"132,58";"477,25";"214,0";"21,0";"70,5";"3,75";"284,5";"24,75";"37,75";"2,25";"25,75";"4,5";"1,0";"0,0";"9,75";"3204,25";"144,72";"613,25";"272,25";"24,75";"82,75";"4,0";"355,0";"28,75";"40,25";"3,75";"28,75";"4,5";"2,25";"1,0";"15,5";"3977,31";"132,58";"594,29";"266,48";"26,15";"87,79";"4,67";"354,27";"30,82";"47,01";"2,8";"32,07";"5,6";"1,25";"0,0";"12,14";"4341,48";"144,72";"830,9";"368,87";"33,53";"112,12";"5,42";"480,99";"38,95";"54,54";"5,08";"38,95";"6,1";"3,05";"1,35";"21,0";"1,3";"4,22";"32,77"
"Felipe Aspegren";"F. Aspegren";"17266";"1994-02-12";"Kotkan Työväen Palloilijat";"5279";"FIN - Veikkausliiga";"323";"2025/2025";"128";"Midfield";"89,29";"46,62";"24,27";"22,35";"4";"0";"9860,5";"110,43";"1547,25";"533,25";"46,5";"103,25";"5,75";"636,5";"52,25";"26,88";"26,88";"115,25";"5,25";"97,5";"18,25";"3,25";"0,67";"null";"0,0";"null";"null";"34,5";"2,41";"2,95";"9938,72";"110,43";"1559,52";"537,48";"46,87";"104,07";"5,8";"641,55";"52,66";"116,16";"5,29";"98,27";"18,39";"3,28";"0,0";"34,77";"8914,58";"148,58";"1828,8";"644,45";"54,05";"111,65";"5,79";"756,1";"59,84";"109,39";"5,79";"80,44";"14,48";"3439,75";"141,72";"639,5";"206,25";"15,5";"32,75";"1,5";"239,0";"17,0";"40,0";"1,75";"29,25";"3,75";"0,5";"0,0";"12,0";"3487,0";"156,02";"781,5";"294,5";"26,5";"54,0";"3,0";"348,5";"29,5";"45,0";"2,75";"33,25";"7,5";"1,75";"0,0";"19,75";"4251,71";"141,72";"790,45";"254,94";"19,16";"40,48";"1,85";"295,42";"21,01";"49,44";"2,16";"36,15";"4,64";"0,62";"0,0";"14,83";"4680,54";"156,02";"1048,99";"395,3";"35,57";"72,48";"4,03";"467,79";"39,6";"60,4";"3,69";"44,63";"10,07";"2,35";"0,0";"26,51";"0,0";"2,9";"40,86"
"Matias Ojala";"M. Ojala";"17268";"1995-02-28";"AC Oulu";"5278";"FIN - Veikkausliiga";"323";"2025/2025";"128";"Midfield";"53,97";"30,17";"15,93";"14,24";"3";"0";"6196,67";"114,81";"949,67";"219,33";"18,67";"39,67";"2,67";"259,0";"21,33";"26,63";"26,63";"75,33";"2,33";"62,0";"6,67";"2,33";"0,95";"null";"0,0";"null";"null";"16,0";"2,53";"3,16";"10333,09";"114,81";"1583,59";"365,74";"31,13";"66,15";"4,45";"431,89";"35,57";"125,62";"3,89";"103,39";"11,12";"3,89";"0,0";"26,68";"8746,46";"145,77";"1692,29";"401,03";"31,82";"64,96";"3,31";"465,99";"35,13";"107,38";"1,33";"80,21";"8,62";"2180,33";"136,89";"375,67";"44,0";"4,0";"13,67";"0,33";"57,67";"4,33";"27,0";"0,0";"20,33";"1,0";"0,0";"0,0";"4,33";"2218,0";"155,71";"475,33";"157,67";"12,0";"19,0";"1,33";"176,67";"13,33";"27,0";"0,67";"20,0";"3,33";"0,67";"0,0";"11,0";"4106,66";"136,89";"707,57";"82,87";"7,53";"25,74";"0,63";"108,62";"8,16";"50,85";"0,0";"38,3";"1,88";"0,0";"0,0";"8,16";"4671,29";"155,71";"1001,09";"332,06";"25,27";"40,02";"2,81";"372,07";"28,08";"56,86";"1,4";"42,12";"7,02";"1,4";"0,0";"23,17";"0,0";"1,33";"30,49"
"Iiro Järvinen";"I. Järvinen";"17269";"1996-11-03";"FC Inter Turku";"1769";"FIN - Veikkausliiga";"323";"2025/2025";"128";"Midfield";"77,62";"47,41";"21,92";"25,49";"7";"0";"10269,29";"132,3";"1794,71";"747,43";"63,29";"175,86";"10,71";"923,29";"74,0";"27,63";"28,1";"106,0";"3,57";"95,57";"11,29";"2,0";"0,71";"0,95";"0,71";"1,8";"null";"50,14";"2,12";"2,7";"11907,33";"132,3";"2080,99";"866,65";"73,38";"203,91";"12,42";"1070,56";"85,8";"122,91";"4,14";"110,82";"13,09";"2,32";"0,83";"58,14";"9938,05";"165,63";"2072,07";"890,33";"74,84";"210,06";"11,39";"1100,39";"86,23";"99,97";"2,71";"81,89";"9,76";"3525,29";"160,8";"681,71";"311,57";"26,14";"87,14";"4,43";"398,71";"30,57";"32,14";"1,14";"24,29";"3,0";"0,71";"0,29";"16,29";"4328,14";"169,79";"955,71";"392,0";"33,0";"78,86";"4,57";"470,86";"37,57";"46,86";"1,0";"40,43";"4,71";"0,71";"0,14";"31,14";"4823,91";"160,8";"932,84";"426,35";"35,77";"119,24";"6,06";"545,59";"41,83";"43,98";"1,56";"33,23";"4,11";"0,98";"0,39";"22,28";"5093,84";"169,79";"1124,79";"461,35";"38,84";"92,81";"5,38";"554,16";"44,22";"55,15";"1,18";"47,58";"5,55";"0,84";"0,17";"36,65";"0,54";"1,81";"60,02"
"Lauri Ala-Myllymäki";"L. Ala-Myllymäki";"17271";"1997-06-04";"Tampereen Ilves";"591";"FIN - Veikkausliiga";"323";"2025/2025";"128";"Midfield";"68,59";"40,23";"22,1";"18,12";"6";"1";"9123,33";"133,0";"1699,5";"625,83";"49,83";"83,33";"5,33";"709,17";"55,17";"26,62";"27,06";"96,83";"3,17";"82,5";"14,0";"1,5";"0,86";"0,86";"0,17";"null";"null";"46,83";"2,03";"2,82";"11970,36";"133,0";"2229,85";"821,13";"65,38";"109,34";"7,0";"930,47";"72,38";"127,05";"4,15";"108,24";"18,37";"1,97";"0,22";"61,45";"10152,39";"169,21";"2307,77";"876,32";"69,36";"121,32";"6,46";"997,64";"75,82";"105,66";"2,73";"77,56";"12,68";"3665,0";"165,84";"760,83";"326,5";"25,17";"44,0";"2,67";"370,5";"27,83";"37,17";"1,17";"28,5";"4,67";"0,17";"0,0";"20,67";"3141,33";"173,31";"786,33";"261,0";"21,33";"37,33";"1,67";"298,33";"23,0";"33,67";"0,67";"23,5";"3,83";"0,17";"0,0";"23,83";"4975,11";"165,84";"1032,81";"443,21";"34,16";"59,73";"3,62";"502,94";"37,78";"50,45";"1,58";"38,69";"6,33";"0,23";"0,0";"28,05";"5199,45";"173,31";"1301,52";"432,0";"35,31";"61,79";"2,76";"493,79";"38,07";"55,72";"1,1";"38,9";"6,34";"0,28";"0,0";"39,45";"0,0";"0,5";"66,38"
