"Player";"Short Name";"Player ID";"Birthdate";"Team";"Team ID";"Competition";"Competition ID";"Season";"Season ID";"Position Group";"Minutes";"Minutes BIP";"Minutes TIP";"Minutes OTIP";"Count Performances (Physical Check passed)";"Count Performances (Physical Check failed)";"Distance";"M/min";"Running Distance";"HSR Distance";"HSR Count";"Sprint Distance";"Sprint Count";"HI Distance";"HI Count";"PSV-99";"TOP 5 PSV-99";"Peak Velocity";"TOP 3 Peak Velocity";"Medium Acceleration Count";"High Acceleration Count";"Medium Deceleration Count";"High Deceleration Count";"Explosive Acceleration to HSR Count";"TOP 3 Time to HSR";"TOP 3 Time to HSR post-COD";"Explosive Acceleration to Sprint Count";"TOP 3 Time to Sprint";"TOP 3 Time to Sprint post-COD";"Change of Direction Count";"TOP 3 Time to 505 around 90";"TOP 3 Time to 505 around 180";"Distance P90";"M/min P90";"Running Distance P90";"HSR Distance P90";"HSR Count P90";"Sprint Distance P90";"Sprint Count P90";"HI Distance P90";"HI Count P90";"Medium Acceleration Count P90";"High Acceleration Count P90";"Medium Deceleration Count P90";"High Deceleration Count P90";"Explosive Acceleration to HSR Count P90";"Explosive Acceleration to Sprint Count P90";"Change of Direction Count P90";"Distance P60BIP";"M/min BIP P60BIP";"Running Distance P60BIP";"HSR Distance P60BIP";"HSR Count P60BIP";"Sprint Distance P60BIP";"Sprint Count P60BIP";"HI Distance BIP P60BIP";"HI Count BIP P60BIP";"Medium Acceleration Count P60BIP";"High Acceleration Count P60BIP";"Medium Deceleration Count P60BIP";"High Deceleration Count P60BIP";"Explosive Acceleration to HSR Count P60BIP";"Explosive Acceleration to Sprint Count P60BIP";"Change of Direction Count P60BIP";"Distance TIP";"M/min TIP";"Running Distance TIP";"HSR Distance TIP";"HSR Count TIP";"Sprint Distance TIP";"Sprint Count TIP";"HI Distance TIP";"HI Count TIP";"Medium Acceleration Count TIP";"High Acceleration Count TIP";"Medium Deceleration Count TIP";"High Deceleration Count TIP";"Explosive Acceleration to HSR Count TIP";"Explosive Acceleration to Sprint Count TIP";"Change of Direction Count TIP";"Distance OTIP";"M/min OTIP";"Running Distance OTIP";"HSR Distance OTIP";"HSR Count OTIP";"Sprint Distance OTIP";"Sprint Count OTIP";"HI Distance OTIP";"HI Count OTIP";"Medium Acceleration Count OTIP";"High Acceleration Count OTIP";"Medium Deceleration Count OTIP";"High Deceleration Count OTIP";"Explosive Acceleration to HSR Count OTIP";"Explosive Acceleration to Sprint Count OTIP";"Change of Direction Count OTIP";"Distance TIP P30TIP";"M/min TIP P30TIP";"Running Distance TIP P30TIP";"HSR Distance TIP P30TIP";"HSR Count TIP P30TIP";"Sprint Distance TIP P30TIP";"Sprint Count TIP P30TIP";"HI Distance TIP P30TIP";"HI Count TIP P30TIP";"Medium Acceleration Count TIP P30TIP";"High Acceleration Count TIP P30TIP";"Medium Deceleration Count TIP P30TIP";"High Deceleration Count TIP P30TIP";"Explosive Acceleration to HSR Count TIP P30TIP";"Explosive Acceleration to Sprint Count TIP P30TIP";"Change of Direction Count TIP P30TIP";"Distance OTIP P30OTIP";"M/min OTIP P30OTIP";"Running Distance OTIP P30OTIP";"HSR Distance OTIP P30OTIP";"HSR Count OTIP P30OTIP";"Sprint Distance OTIP P30OTIP";"Sprint Count OTIP P30OTIP";"HI Distance OTIP P30OTIP";"HI Count OTIP P30OTIP";"Medium Acceleration Count OTIP P30OTIP";"High Acceleration Count OTIP P30OTIP";"Medium Deceleration Count OTIP P30OTIP";"High Deceleration Count OTIP P30OTIP";"Explosive Acceleration to HSR Count OTIP P30OTIP";"Explosive Acceleration to Sprint Count OTIP P30OTIP";"Change of Direction Count OTIP P30OTIP"
"Vlastimil Daníček";"V. Daníček";"32697";"1991-07-15";"1.FC Slovácko";"1542";"CZE - First League";"94";"2025/2026";"129";"Midfield";"83.49";"40.09";"17.9";"22.19";"9";"0";"9645.67";"115.53";"1685.56";"510.89";"42.56";"120.22";"6.0";"631.11";"48.56";"27.81";"28.74";"29.62";"31.23";"94.89";"3.56";"81.89";"12.67";"1.11";"0.89";"null";"0.22";"null";"null";"29.89";"2.06";"2.77";"10398.14";"115.53";"1817.05";"550.74";"45.88";"129.6";"6.47";"680.35";"52.34";"102.29";"3.83";"88.28";"13.65";"1.2";"0.24";"32.22";"9660.15";"161.0";"2216.51";"688.5";"57.04";"160.48";"7.48";"848.99";"64.53";"97.45";"3.49";"74.34";"10.14";"1.16";"0.33";"40.25";"2861.0";"159.82";"668.33";"142.0";"12.56";"31.67";"1.44";"173.67";"14.0";"26.67";"1.11";"20.0";"2.22";"0.56";"0.22";"9.0";"3593.11";"161.96";"812.56";"318.0";"25.56";"75.56";"3.56";"393.56";"29.11";"38.44";"1.22";"29.67";"4.56";"0.22";"0.0";"17.89";"4794.48";"159.82";"1120.0";"237.96";"21.04";"53.07";"2.42";"291.03";"23.46";"44.69";"1.86";"33.52";"3.72";"0.93";"0.37";"15.08";"4858.8";"161.96";"1098.78";"430.02";"34.56";"102.17";"4.81";"532.19";"39.37";"51.99";"1.65";"40.12";"6.16";"0.3";"0.0";"24.19"
"Petr Reinberk";"P. Reinberk";"32700";"1989-05-23";"1.FC Slovácko";"1542";"CZE - First League";"94";"2025/2026";"129";"Full Back";"65.79";"32.75";"15.74";"17.01";"15";"0";"7513.33";"114.19";"1158.73";"500.27";"43.33";"118.93";"7.2";"619.2";"50.53";"27.99";"29.42";"29.68";"31.47";"83.27";"5.4";"66.93";"15.73";"4.0";"0.74";"0.82";"0.93";"1.44";"1.9";"28.2";"2.02";"2.76";"10277.46";"114.19";"1585.03";"684.31";"59.28";"162.69";"9.85";"847.0";"69.12";"113.9";"7.39";"91.56";"21.52";"5.47";"1.28";"38.57";"9011.42";"150.19";"1773.8";"828.69";"68.41";"195.69";"10.38";"1024.38";"78.79";"104.56";"6.11";"71.09";"15.64";"4.4";"0.86";"45.56";"2333.27";"148.25";"424.67";"200.33";"16.8";"49.33";"2.67";"249.67";"19.47";"25.33";"1.73";"17.27";"3.47";"1.2";"0.07";"10.27";"2584.8";"151.99";"543.4";"251.93";"20.53";"57.47";"3.0";"309.4";"23.53";"31.73";"1.6";"21.53";"5.07";"1.2";"0.4";"14.6";"4447.45";"148.25";"809.46";"381.86";"32.02";"94.03";"5.08";"475.89";"37.11";"48.29";"3.3";"32.91";"6.61";"2.29";"0.13";"19.57";"4559.62";"151.99";"958.57";"444.41";"36.22";"101.37";"5.29";"545.79";"41.51";"55.98";"2.82";"37.99";"8.94";"2.12";"0.71";"25.75"
"Václav Jurečka";"V. Jurečka";"32701";"1994-06-26";"FC Baník Ostrava";"1622";"CZE - First League";"94";"2025/2026";"129";"Center Forward";"91.38";"45.43";"21.09";"24.35";"8";"0";"11083.5";"121.29";"1854.5";"763.5";"67.62";"234.38";"14.12";"997.88";"81.75";"28.89";"29.86";"31.19";"32.23";"105.12";"7.0";"88.62";"12.88";"4.62";"0.67";"null";"0.75";"1.66";"null";"48.88";"2.05";"2.91";"10916.22";"121.29";"1826.51";"751.98";"66.6";"230.84";"13.91";"982.81";"80.52";"103.54";"6.89";"87.29";"12.68";"4.56";"0.74";"48.14";"9819.44";"163.66";"2138.41";"909.57";"79.4";"278.82";"16.18";"1188.39";"95.58";"94.42";"5.78";"68.84";"10.4";"2.97";"0.5";"59.76";"3448.5";"163.53";"749.12";"357.88";"31.12";"136.88";"7.38";"494.75";"38.5";"35.5";"2.38";"23.25";"3.38";"1.25";"0.38";"24.62";"3987.0";"163.77";"870.12";"330.88";"29.0";"74.25";"4.88";"405.12";"33.88";"36.0";"2.0";"28.88";"4.5";"1.0";"0.0";"20.62";"4905.99";"163.53";"1065.74";"509.13";"44.28";"194.72";"10.49";"703.85";"54.77";"50.5";"3.38";"33.08";"4.8";"1.78";"0.53";"35.03";"4912.96";"163.77";"1072.21";"407.72";"35.74";"91.49";"6.01";"499.21";"41.74";"44.36";"2.46";"35.58";"5.55";"1.23";"0.0";"25.42"
"Václav Jurečka";"V. Jurečka";"32701";"1994-06-26";"FC Baník Ostrava";"1622";"CZE - First League";"94";"2025/2026";"129";"Wide Attacker";"79.4";"37.94";"19.69";"18.25";"8";"0";"9566.62";"120.48";"1522.88";"558.0";"50.5";"170.62";"10.0";"728.62";"60.5";"29.23";"29.98";"30.99";"32.07";"85.62";"5.0";"74.5";"11.38";"3.12";"0.69";"null";"1.0";"null";"null";"38.12";"2.05";"2.83";"10843.5";"120.48";"1726.14";"632.48";"57.24";"193.4";"11.33";"825.88";"68.58";"97.05";"5.67";"84.44";"12.89";"3.54";"1.13";"43.21";"9777.33";"162.96";"2061.75";"803.23";"70.97";"249.49";"13.84";"1052.72";"84.81";"93.71";"5.34";"69.19";"10.87";"2.77";"0.59";"53.57";"3279.38";"166.55";"708.62";"301.88";"28.38";"121.75";"6.25";"423.62";"34.62";"33.12";"1.88";"22.25";"3.5";"1.0";"0.12";"21.38";"2902.75";"159.07";"595.0";"206.0";"16.5";"36.0";"2.5";"242.0";"19.0";"26.12";"1.5";"21.5";"3.38";"0.75";"0.25";"12.5";"4996.61";"166.55";"1079.7";"459.95";"43.23";"185.5";"9.52";"645.46";"52.76";"50.47";"2.86";"33.9";"5.33";"1.52";"0.19";"32.57";"4772.19";"159.07";"978.19";"338.67";"27.13";"59.18";"4.11";"397.85";"31.24";"42.95";"2.47";"35.35";"5.55";"1.23";"0.41";"20.55"
"Daniel Mareček";"D. Mareček";"32702";"1998-05-30";"FK Mladá Boleslav";"1540";"CZE - First League";"94";"2025/2026";"129";"Full Back";"75.14";"35.34";"21.11";"14.22";"4";"0";"8384.0";"111.58";"1117.25";"534.5";"50.25";"232.0";"12.5";"766.5";"62.75";"30.68";"30.68";"31.8";"32.13";"84.0";"6.0";"69.5";"13.75";"3.75";"0.73";"null";"2.25";"1.42";"null";"27.5";"2.16";"3.02";"10042.39";"111.58";"1338.25";"640.23";"60.19";"277.89";"14.97";"918.12";"75.16";"100.62";"7.19";"83.25";"16.47";"4.49";"2.7";"32.94";"9181.46";"153.02";"1587.97";"832.83";"73.01";"353.59";"17.83";"1186.42";"90.84";"97.21";"5.94";"66.64";"13.16";"3.82";"1.7";"41.6";"3025.25";"143.29";"442.5";"184.5";"17.5";"105.0";"4.75";"289.5";"22.25";"27.25";"1.75";"20.75";"3.5";"1.25";"1.0";"7.5";"2382.25";"167.47";"492.75";"306.0";"25.5";"103.25";"5.75";"409.25";"31.25";"30.0";"1.75";"18.5";"4.25";"1.0";"0.0";"17.0";"4298.76";"143.29";"628.77";"262.17";"24.87";"149.2";"6.75";"411.37";"31.62";"38.72";"2.49";"29.48";"4.97";"1.78";"1.42";"10.66";"5024.08";"167.47";"1039.19";"645.34";"53.78";"217.75";"12.13";"863.09";"65.91";"63.27";"3.69";"39.02";"8.96";"2.11";"0.0";"35.85"
"Daniel Mareček";"D. Mareček";"32702";"1998-05-30";"FK Teplice";"1623";"CZE - First League";"94";"2025/2026";"129";"Midfield";"70.02";"36.13";"14.01";"22.12";"16";"0";"8683.88";"124.01";"1425.69";"544.69";"47.19";"143.69";"7.62";"688.38";"54.81";"28.12";"29.5";"29.77";"31.73";"80.75";"3.69";"72.44";"9.81";"2.62";"0.71";"0.77";"0.75";"1.53";"1.76";"32.88";"1.88";"2.88";"11161.16";"124.01";"1832.4";"700.07";"60.65";"184.68";"9.8";"884.75";"70.45";"103.79";"4.74";"93.1";"12.61";"3.37";"0.96";"42.25";"9944.86";"165.75";"2104.64";"836.77";"70.26";"220.63";"10.38";"1057.41";"80.64";"90.29";"3.84";"72.33";"9.34";"2.49";"0.93";"49.5";"2290.94";"163.52";"475.81";"207.56";"17.56";"69.5";"3.06";"277.06";"20.62";"19.19";"1.19";"14.06";"2.25";"0.75";"0.38";"8.75";"3698.25";"167.16";"791.69";"296.38";"24.75";"63.38";"3.19";"359.75";"27.94";"35.19";"1.12";"29.5";"3.38";"0.75";"0.19";"21.06";"4905.5";"163.52";"1018.84";"444.45";"37.61";"148.82";"6.56";"593.26";"44.16";"41.09";"2.54";"30.11";"4.82";"1.61";"0.8";"18.74";"5014.81";"167.16";"1073.53";"401.88";"33.56";"85.94";"4.32";"487.82";"37.88";"47.71";"1.53";"40.0";"4.58";"1.02";"0.25";"28.56"
"Daniel Mareček";"D. Mareček";"32702";"1998-05-30";"FK Teplice";"1623";"CZE - First League";"94";"2025/2026";"129";"Wide Attacker";"60.27";"29.66";"14.37";"15.29";"6";"0";"7405.33";"122.88";"1120.67";"470.0";"42.17";"137.83";"7.83";"607.83";"50.0";"28.5";"28.82";"29.83";"31.2";"71.17";"3.0";"63.5";"8.5";"2.0";"0.78";"null";"0.0";"null";"null";"25.67";"2.39";"2.72";"11058.85";"122.88";"1673.56";"701.88";"62.97";"205.84";"11.7";"907.72";"74.67";"106.28";"4.48";"94.83";"12.69";"2.99";"0.0";"38.33";"9802.06";"163.37";"1957.11";"849.93";"75.86";"250.5";"12.47";"1100.43";"88.33";"90.02";"4.05";"73.16";"9.78";"2.02";"0.0";"46.86";"2343.33";"163.05";"458.33";"233.5";"20.67";"88.33";"4.17";"321.83";"24.83";"24.67";"1.0";"18.17";"2.33";"0.17";"0.0";"11.67";"2502.33";"163.67";"509.17";"186.67";"16.83";"35.5";"2.0";"222.17";"18.83";"19.83";"1.0";"18.0";"2.5";"0.83";"0.0";"11.5";"4891.38";"163.05";"956.71";"487.4";"43.14";"184.38";"8.7";"671.78";"51.84";"51.49";"2.09";"37.92";"4.87";"0.35";"0.0";"24.35";"4910.1";"163.67";"999.09";"366.28";"33.03";"69.66";"3.92";"435.94";"36.95";"38.92";"1.96";"35.32";"4.91";"1.64";"0.0";"22.57"
"Michal Kohút";"M. Kohút";"32703";"2000-06-04";"FC Baník Ostrava";"1622";"CZE - First League";"94";"2025/2026";"129";"Midfield";"81.87";"41.26";"21.43";"19.84";"7";"0";"10090.43";"123.24";"1681.29";"551.43";"47.29";"126.43";"7.29";"677.86";"54.57";"27.41";"27.96";"29.7";"30.6";"91.71";"3.29";"78.43";"11.57";"1.43";"0.96";"null";"0.0";"null";"null";"34.0";"2.21";"2.82";"11091.93";"123.24";"1848.16";"606.16";"51.98";"138.98";"8.01";"745.14";"59.99";"100.82";"3.61";"86.21";"12.72";"1.57";"0.0";"37.37";"9971.98";"166.2";"2183.68";"742.44";"61.28";"168.26";"8.31";"910.7";"69.59";"88.49";"2.29";"66.47";"8.31";"0.42";"0.0";"43.62";"3414.57";"159.36";"682.57";"226.29";"18.71";"44.86";"2.29";"271.14";"21.0";"30.29";"1.0";"22.71";"2.71";"0.14";"0.0";"13.14";"3443.14";"173.58";"819.14";"284.29";"23.43";"70.86";"3.43";"355.14";"26.86";"30.57";"0.57";"23.0";"3.0";"0.14";"0.0";"16.86";"4780.93";"159.36";"955.71";"316.84";"26.2";"62.81";"3.2";"379.64";"29.4";"42.4";"1.4";"31.8";"3.8";"0.2";"0.0";"18.4";"5207.49";"173.58";"1238.89";"429.96";"35.43";"107.17";"5.19";"537.13";"40.62";"46.24";"0.86";"34.79";"4.54";"0.22";"0.0";"25.5"
"Michal Kohút";"M. Kohút";"32703";"2000-06-04";"FC Baník Ostrava";"1622";"CZE - First League";"94";"2025/2026";"129";"Wide Attacker";"68.24";"33.86";"16.65";"17.21";"5";"0";"8174.0";"119.79";"1276.6";"461.2";"40.2";"97.0";"6.0";"558.2";"46.2";"27.28";"27.28";"28.72";"29.63";"77.6";"3.6";"64.4";"11.4";"0.4";"null";"null";"0.0";"null";"null";"30.2";"2.21";"3.2";"10781.01";"119.79";"1683.76";"608.29";"53.02";"127.94";"7.91";"736.23";"60.93";"102.35";"4.75";"84.94";"15.04";"0.53";"0.0";"39.83";"9598.7";"159.98";"1954.68";"757.63";"63.43";"157.34";"8.15";"914.97";"71.58";"94.62";"3.9";"69.81";"9.92";"0.35";"0.0";"47.84";"2668.2";"160.22";"547.0";"231.6";"20.4";"56.2";"2.8";"287.8";"23.2";"29.4";"1.2";"21.2";"2.8";"0.2";"0.0";"14.4";"2749.2";"159.74";"556.2";"196.0";"15.4";"32.6";"1.8";"228.6";"17.2";"24.0";"1.0";"18.2";"2.8";"0.0";"0.0";"12.6";"4806.61";"160.22";"985.39";"417.21";"36.75";"101.24";"5.04";"518.45";"41.79";"52.96";"2.16";"38.19";"5.04";"0.36";"0.0";"25.94";"4792.33";"159.74";"969.55";"341.66";"26.84";"56.83";"3.14";"398.49";"29.98";"41.84";"1.74";"31.73";"4.88";"0.0";"0.0";"21.96"
"Samson Tijani";"S. Tijani";"32708";"2002-05-17";"FK Dukla Praha";"3576";"CZE - First League";"94";"2025/2026";"129";"Midfield";"85.8";"41.85";"18.61";"23.24";"21";"0";"9204.52";"107.28";"1407.1";"507.29";"45.71";"114.1";"6.67";"621.38";"52.38";"27.57";"29.54";"29.27";"32.07";"105.0";"5.86";"84.38";"19.71";"3.43";"0.55";"0.56";"0.67";"1.28";"1.65";"37.57";"1.96";"2.6";"9654.92";"107.28";"1475.95";"532.11";"47.95";"119.68";"6.99";"651.79";"54.94";"110.14";"6.14";"88.51";"20.68";"3.6";"0.7";"39.41";"8980.41";"149.67";"1829.63";"681.66";"58.17";"153.89";"7.65";"835.55";"65.82";"105.55";"5.53";"73.6";"17.07";"2.8";"0.48";"49.09";"2489.19";"133.76";"403.29";"102.48";"9.29";"19.57";"1.0";"122.05";"10.29";"27.05";"1.48";"18.71";"3.38";"0.52";"0.1";"10.0";"3774.29";"162.41";"872.81";"372.95";"31.29";"87.76";"4.33";"460.71";"35.62";"46.57";"2.38";"32.62";"8.52";"1.43";"0.24";"24.24";"4012.94";"133.76";"650.16";"165.21";"14.97";"31.55";"1.61";"196.76";"16.58";"43.6";"2.38";"30.17";"5.45";"0.84";"0.15";"16.12";"4872.37";"162.41";"1126.74";"481.46";"40.39";"113.3";"5.59";"594.75";"45.98";"60.12";"3.07";"42.11";"11.0";"1.84";"0.31";"31.29"
"Josef Ganda";"J. Ganda";"32736";"1997-03-10";"Hannover 96 II";"3735";"GER - Regionalliga Nord";"538";"2025/2026";"129";"Wide Attacker";"65.74";"31.1";"18.47";"12.62";"6";"0";"7178.0";"109.19";"1068.17";"533.67";"51.33";"166.33";"10.0";"700.0";"61.33";"29.22";"29.5";"30.67";"31.6";"87.5";"8.33";"66.83";"11.67";"5.67";"0.68";"0.69";"1.17";"1.44";"null";"32.33";"2.13";"2.77";"9827.06";"109.19";"1462.38";"730.62";"70.28";"227.72";"13.69";"958.34";"83.97";"119.79";"11.41";"91.5";"15.97";"7.76";"1.6";"44.27";"8876.03";"147.93";"1840.36";"986.9";"94.22";"300.03";"16.72";"1286.93";"110.94";"104.83";"10.61";"73.96";"12.86";"6.43";"1.29";"58.85";"2602.5";"140.89";"510.33";"261.17";"26.0";"99.83";"5.33";"361.0";"31.33";"31.17";"2.67";"22.67";"2.17";"1.33";"0.5";"15.67";"1997.83";"158.24";"443.5";"250.33";"22.83";"55.67";"3.33";"306.0";"26.17";"23.17";"2.83";"15.67";"4.5";"2.0";"0.17";"14.83";"4226.62";"140.89";"828.81";"424.15";"42.23";"162.14";"8.66";"586.29";"50.89";"50.62";"4.33";"36.81";"3.52";"2.17";"0.81";"25.44";"4747.33";"158.24";"1053.86";"594.85";"54.26";"132.28";"7.92";"727.13";"62.18";"55.05";"6.73";"37.23";"10.69";"4.75";"0.4";"35.25"
"Kristian Fredrik Malt Arnstad";"K. Arnstad";"32785";"2003-09-07";"AGF";"1444";"DEN - Superliga";"89";"2025/2026";"129";"Midfield";"90.52";"52.58";"25.81";"26.77";"5";"0";"11294.8";"124.78";"2036.2";"651.8";"58.8";"201.8";"10.4";"853.6";"69.2";"28.8";"28.8";"30.86";"31.8";"114.8";"5.8";"102.6";"15.6";"3.6";"0.69";"0.74";"0.8";"1.36";"null";"41.6";"2.14";"3.0";"11230.33";"124.78";"2024.58";"648.08";"58.46";"200.65";"10.34";"848.73";"68.81";"114.14";"5.77";"102.01";"15.51";"3.58";"0.8";"41.36";"9777.62";"162.96";"2166.39";"705.85";"62.07";"215.66";"10.27";"921.51";"72.34";"101.78";"4.79";"82.84";"10.95";"3.19";"0.46";"45.41";"4156.6";"161.03";"892.4";"282.6";"23.6";"68.0";"3.2";"350.6";"26.8";"44.8";"1.8";"38.0";"4.0";"1.2";"0.2";"14.2";"4412.4";"164.83";"1006.2";"336.0";"30.8";"121.0";"5.8";"457.0";"36.6";"44.4";"2.4";"34.6";"5.6";"1.6";"0.2";"25.6";"4830.76";"161.03";"1037.14";"328.43";"27.43";"79.03";"3.72";"407.46";"31.15";"52.07";"2.09";"44.16";"4.65";"1.39";"0.23";"16.5";"4944.79";"164.83";"1127.61";"376.54";"34.52";"135.6";"6.5";"512.14";"41.02";"49.76";"2.69";"38.77";"6.28";"1.79";"0.22";"28.69"
"Kristian Fredrik Malt Arnstad";"K. Arnstad";"32785";"2003-09-07";"AGF";"1444";"DEN - Superliga";"89";"2025/2026";"129";"Wide Attacker";"93.2";"51.12";"28.16";"22.96";"25";"0";"11083.36";"118.92";"1795.0";"713.28";"66.64";"223.44";"12.72";"936.72";"79.36";"28.92";"30.64";"30.73";"32.5";"123.84";"7.36";"104.2";"18.12";"5.6";"0.68";"0.71";"0.84";"1.37";"1.51";"46.96";"1.75";"2.67";"10702.59";"118.92";"1733.33";"688.77";"64.35";"215.76";"12.28";"904.54";"76.63";"119.59";"7.11";"100.62";"17.5";"5.41";"0.81";"45.35";"9477.84";"157.96";"1940.12";"784.12";"71.69";"251.7";"12.54";"1035.82";"84.23";"107.84";"5.54";"80.28";"13.57";"3.9";"0.42";"51.41";"4282.24";"152.07";"825.56";"326.56";"29.8";"101.28";"5.04";"427.84";"34.84";"51.28";"2.44";"37.4";"5.04";"1.72";"0.28";"20.84";"3792.56";"165.2";"827.36";"341.48";"31.28";"113.16";"5.64";"454.64";"36.92";"40.6";"2.28";"31.0";"6.52";"1.6";"0.08";"22.96";"4562.05";"152.07";"879.5";"347.9";"31.75";"107.9";"5.37";"455.8";"37.12";"54.63";"2.6";"39.84";"5.37";"1.83";"0.3";"22.2";"4955.87";"165.2";"1081.14";"446.22";"40.87";"147.87";"7.37";"594.09";"48.24";"53.05";"2.98";"40.51";"8.52";"2.09";"0.1";"30.0"
"Muamer Brajanac";"M. Brajanac";"33024";"2001-02-15";"Esbjerg fB";"1442";"DEN - 1st Division";"145";"2025/2026";"129";"Center Forward";"95.2";"55.42";"26.76";"28.66";"26";"0";"10817.38";"113.63";"1413.46";"668.19";"67.31";"245.38";"14.73";"913.58";"82.04";"29.32";"30.7";"31.04";"32.4";"110.58";"6.88";"87.96";"23.23";"4.65";"0.68";"0.71";"1.46";"1.35";"1.6";"33.58";"1.9";"2.7";"10226.59";"113.63";"1336.26";"631.7";"63.63";"231.98";"13.93";"863.68";"77.56";"104.54";"6.51";"83.16";"21.96";"4.4";"1.38";"31.74";"8587.93";"143.13";"1402.26";"679.72";"67.59";"252.85";"13.87";"932.57";"81.45";"88.45";"4.87";"63.63";"14.78";"2.83";"1.0";"34.65";"3765.04";"140.69";"652.58";"352.77";"33.12";"134.54";"7.23";"487.31";"40.35";"43.96";"2.35";"27.65";"6.0";"1.38";"0.42";"15.58";"4166.96";"145.41";"642.58";"275.04";"29.31";"99.0";"5.58";"374.04";"34.88";"37.73";"2.15";"31.12";"7.65";"1.23";"0.5";"16.42";"4220.65";"140.69";"731.55";"395.46";"37.12";"150.82";"8.11";"546.28";"45.23";"49.28";"2.63";"31.0";"6.73";"1.55";"0.47";"17.46";"4362.43";"145.41";"672.72";"287.94";"30.68";"103.64";"5.84";"391.58";"36.52";"39.5";"2.25";"32.57";"8.01";"1.29";"0.52";"17.19"
"Jacob Buus Jacobsen";"J. Buus";"33026";"1997-03-07";"Esbjerg fB";"1442";"DEN - 1st Division";"145";"2025/2026";"129";"Full Back";"80.06";"48.6";"24.7";"23.9";"12";"0";"9364.58";"116.97";"1288.08";"559.92";"55.67";"282.25";"13.75";"842.17";"69.42";"31.4";"32.18";"32.74";"33.93";"95.17";"5.92";"81.75";"13.5";"4.58";"0.65";"0.74";"2.25";"1.39";"1.45";"25.75";"2.03";"2.82";"10527.48";"116.97";"1448.04";"629.45";"62.58";"317.3";"15.46";"946.75";"78.04";"106.98";"6.65";"91.9";"15.18";"5.15";"2.53";"28.95";"8442.63";"140.71";"1417.12";"645.18";"61.94";"331.49";"14.71";"976.67";"76.65";"88.99";"5.66";"63.58";"10.8";"4.32";"2.06";"29.73";"3355.25";"135.85";"514.58";"238.75";"24.08";"173.0";"6.75";"411.75";"30.83";"32.92";"2.33";"23.75";"4.0";"1.67";"0.83";"8.5";"3483.08";"145.74";"633.25";"283.83";"26.08";"95.5";"5.17";"379.33";"31.25";"39.17";"2.25";"27.75";"4.75";"1.83";"0.83";"15.58";"4075.43";"135.85";"625.04";"290.0";"29.25";"210.13";"8.2";"500.13";"37.45";"39.98";"2.83";"28.85";"4.86";"2.02";"1.01";"10.32";"4372.07";"145.74";"794.87";"356.28";"32.74";"119.87";"6.49";"476.15";"39.23";"49.16";"2.82";"34.83";"5.96";"2.3";"1.05";"19.56"
"Lirim Qamili";"L. Qamili";"33029";"1998-06-04";"SønderjyskE";"1450";"DEN - Superliga";"89";"2025/2026";"129";"Center Forward";"58.68";"31.43";"12.78";"18.65";"4";"0";"6986.0";"119.05";"1037.0";"463.25";"45.5";"205.0";"10.75";"668.25";"56.25";"30.55";"30.55";"32.1";"32.77";"73.5";"6.0";"58.25";"14.25";"6.0";"0.67";"0.79";"2.75";"1.66";"null";"28.25";"2.3";"2.83";"10714.12";"119.05";"1590.4";"710.47";"69.78";"314.4";"16.49";"1024.87";"86.27";"112.72";"9.2";"89.34";"21.85";"9.2";"4.22";"43.33";"9236.69";"153.94";"1748.94";"776.88";"75.4";"362.67";"16.22";"1139.55";"91.62";"102.12";"6.68";"73.49";"16.22";"5.25";"1.91";"50.11";"2046.5";"160.14";"373.75";"219.0";"22.25";"132.25";"6.25";"351.25";"28.5";"25.25";"1.75";"15.5";"3.5";"1.0";"0.5";"13.5";"2792.5";"149.7";"542.5";"188.0";"17.25";"57.75";"2.25";"245.75";"19.5";"28.25";"1.75";"23.0";"5.0";"1.75";"0.5";"12.75";"4804.3";"160.14";"877.4";"514.12";"52.23";"310.47";"14.67";"824.58";"66.91";"59.28";"4.11";"36.39";"8.22";"2.35";"1.17";"31.69";"4490.95";"149.7";"872.46";"302.35";"27.74";"92.87";"3.62";"395.22";"31.36";"45.43";"2.81";"36.99";"8.04";"2.81";"0.8";"20.5"
